x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-42.0,169.74097914174996,0.0,zone_2,,,,
-14.0,169.74097914174996,0.0,zone_2,,,,
14.0,169.74097914174996,0.0,zone_2,,,,
42.0,169.74097914174996,0.0,zone_2,,,,
70.0,169.74097914174996,0.0,zone_2,,,,
98.0,169.74097914174996,0.0,zone_2,,,,
126.0,169.74097914174996,0.0,zone_2,,,,
154.0,169.74097914174996,0.0,zone_2,,,,
182.0,169.74097914174996,0.0,zone_2,,,,
210.0,169.74097914174996,0.0,zone_2,,,,
238.0,169.74097914174996,0.0,zone_1,,,,
266.0,169.74097914174996,0.0,zone_1,,,,
294.0,169.74097914174996,0.0,zone_1,,,,
322.0,169.74097914174996,0.0,zone_1,,,,
350.0,169.74097914174996,0.0,zone_1,,,,
-336.0,193.98969044771425,0.0,zone_1,,,,
-308.0,193.98969044771425,0.0,zone_1,,,,
-280.0,193.98969044771425,0.0,zone_1,,,,
-252.0,193.98969044771425,0.0,zone_1,,,,
-224.0,193.98969044771425,0.0,zone_1,,,,
-196.0,193.98969044771425,0.0,zone_2,,,,
-168.0,193.98969044771425,0.0,zone_2,,,,
-140.0,193.98969044771425,0.0,zone_2,,,,
-112.0,193.98969044771425,0.0,zone_2,,,,
-84.0,193.98969044771425,0.0,zone_2,,,,
-56.0,193.98969044771425,0.0,zone_2,,,,
-28.0,193.98969044771425,0.0,zone_2,,,,
0.0,193.98969044771425,0.0,zone_2,,,,
28.0,193.98969044771425,0.0,zone_2,,,,
56.0,193.98969044771425,0.0,zone_2,,,,
84.0,193.98969044771425,0.0,zone_2,,,,
112.0,193.98969044771425,0.0,zone_2,,,,
140.0,193.98969044771425,0.0,zone_2,,,,
168.0,193.98969044771425,0.0,zone_2,,,,
196.0,193.98969044771425,0.0,zone_2,,,,
224.0,193.98969044771425,0.0,zone_1,,,,
252.0,193.98969044771425,0.0,zone_1,,,,
280.0,193.98969044771425,0.0,zone_1,,,,
308.0,193.98969044771425,0.0,zone_1,,,,
336.0,193.98969044771425,0.0,zone_1,,,,
-322.0,218.23840175367854,0.0,zone_1,,,,
-294.0,218.23840175367854,0.0,zone_1,,,,
-266.0,218.23840175367854,0.0,zone_1,,,,
-238.0,218.23840175367854,0.0,zone_1,,,,
-210.0,218.23840175367854,0.0,zone_1,,,,
-182.0,218.23840175367854,0.0,zone_2,,,,
-154.0,218.23840175367854,0.0,zone_2,,,,
-126.0,218.23840175367854,0.0,zone_2,,,,
-98.0,218.23840175367854,0.0,zone_2,,,,
-70.0,218.23840175367854,0.0,zone_2,,,,
-42.0,218.23840175367854,0.0,zone_2,,,,
-14.0,218.23840175367854,0.0,zone_2,,,,
14.0,218.23840175367854,0.0,zone_2,,,,
42.0,218.23840175367854,0.0,zone_2,,,,
70.0,218.23840175367854,0.0,zone_2,,,,
98.0,218.23840175367854,0.0,zone_2,,,,
126.0,218.23840175367854,0.0,zone_2,,,,
154.0,218.23840175367854,0.0,zone_2,,,,
182.0,218.23840175367854,0.0,zone_2,,,,
210.0,218.23840175367854,0.0,zone_1,,,,
238.0,218.23840175367854,0.0,zone_1,,,,
266.0,218.23840175367854,0.0,zone_1,,,,
294.0,218.23840175367854,0.0,zone_1,,,,
322.0,218.23840175367854,0.0,zone_1,,,,
-280.0,242.4871130596428,0.0,zone_1,,,,
-252.0,242.4871130596428,0.0,zone_1,,,,
-224.0,242.4871130596428,0.0,zone_1,,,,
-196.0,242.4871130596428,0.0,zone_1,,,,
-168.0,242.4871130596428,0.0,zone_1,,,,
-140.0,242.4871130596428,0.0,zone_2,,,,
-112.0,242.4871130596428,0.0,zone_2,,,,
-84.0,242.4871130596428,0.0,zone_2,,,,
-56.0,242.4871130596428,0.0,zone_2,,,,
-28.0,242.4871130596428,0.0,zone_2,,,,
0.0,242.4871130596428,0.0,zone_2,,,,
28.0,242.4871130596428,0.0,zone_2,,,,
56.0,242.4871130596428,0.0,zone_2,,,,
84.0,242.4871130596428,0.0,zone_2,,,,
112.0,242.4871130596428,0.0,zone_2,,,,
140.0,242.4871130596428,0.0,zone_2,,,,
168.0,242.4871130596428,0.0,zone_1,,,,
196.0,242.4871130596428,0.0,zone_1,,,,
224.0,242.4871130596428,0.0,zone_1,,,,
252.0,242.4871130596428,0.0,zone_1,,,,
280.0,242.4871130596428,0.0,zone_1,,,,
-266.0,266.7358243656071,0.0,zone_1,,,,
-238.0,266.7358243656071,0.0,zone_1,,,,
-210.0,266.7358243656071,0.0,zone_1,,,,
-182.0,266.7358243656071,0.0,zone_1,,,,
-154.0,266.7358243656071,0.0,zone_1,,,,
-126.0,266.7358243656071,0.0,zone_1,,,,
-98.0,266.7358243656071,0.0,zone_2,,,,
-70.0,266.7358243656071,0.0,zone_2,,,,
-42.0,266.7358243656071,0.0,zone_2,,,,
-14.0,266.7358243656071,0.0,zone_2,,,,
14.0,266.7358243656071,0.0,zone_2,,,,
42.0,266.7358243656071,0.0,zone_2,,,,
70.0,266.7358243656071,0.0,zone_2,,,,
98.0,266.7358243656071,0.0,zone_2,,,,
126.0,266.7358243656071,0.0,zone_1,,,,
154.0,266.7358243656071,0.0,zone_1,,,,
182.0,266.7358243656071,0.0,zone_1,,,,
210.0,266.7358243656071,0.0,zone_1,,,,
238.0,266.7358243656071,0.0,zone_1,,,,
266.0,266.7358243656071,0.0,zone_1,,,,
-252.0,290.9845356715714,0.0,zone_1,,,,
-224.0,290.9845356715714,0.0,zone_1,,,,
-196.0,290.9845356715714,0.0,zone_1,,,,
-168.0,290.9845356715714,0.0,zone_1,,,,
-140.0,290.9845356715714,0.0,zone_1,,,,
-112.0,290.9845356715714,0.0,zone_1,,,,
-84.0,290.9845356715714,0.0,zone_1,,,,
-56.0,290.9845356715714,0.0,zone_1,,,,
-28.0,290.9845356715714,0.0,zone_1,,,,
0.0,290.9845356715714,0.0,zone_1,,,,
28.0,290.9845356715714,0.0,zone_1,,,,
56.0,290.9845356715714,0.0,zone_1,,,,
84.0,290.9845356715714,0.0,zone_1,,,,
112.0,290.9845356715714,0.0,zone_1,,,,
140.0,290.9845356715714,0.0,zone_1,,,,
168.0,290.9845356715714,0.0,zone_1,,,,
196.0,290.9845356715714,0.0,zone_1,,,,
224.0,290.9845356715714,0.0,zone_1,,,,
252.0,290.9845356715714,0.0,zone_1,,,,
-210.0,315.23324697753566,0.0,zone_1,,,,
-182.0,315.23324697753566,0.0,zone_1,,,,
-154.0,315.23324697753566,0.0,zone_1,,,,
-126.0,315.23324697753566,0.0,zone_1,,,,
-98.0,315.23324697753566,0.0,zone_1,,,,
-70.0,315.23324697753566,0.0,zone_1,,,,
-42.0,315.23324697753566,0.0,zone_1,,,,
-14.0,315.23324697753566,0.0,zone_1,,,,
14.0,315.23324697753566,0.0,zone_1,,,,
42.0,315.23324697753566,0.0,zone_1,,,,
70.0,315.23324697753566,0.0,zone_1,,,,
98.0,315.23324697753566,0.0,zone_1,,,,
126.0,315.23324697753566,0.0,zone_1,,,,
154.0,315.23324697753566,0.0,zone_1,,,,
182.0,315.23324697753566,0.0,zone_1,,,,
210.0,315.23324697753566,0.0,zone_1,,,,
-168.0,339.4819582834999,0.0,zone_1,,,,
-140.0,339.4819582834999,0.0,zone_1,,,,
-112.0,339.4819582834999,0.0,zone_1,,,,
-84.0,339.4819582834999,0.0,zone_1,,,,
-56.0,339.4819582834999,0.0,zone_1,,,,
-28.0,339.4819582834999,0.0,zone_1,,,,
0.0,339.4819582834999,0.0,zone_1,,,,
28.0,339.4819582834999,0.0,zone_1,,,,
56.0,339.4819582834999,0.0,zone_1,,,,
84.0,339.4819582834999,0.0,zone_1,,,,
112.0,339.4819582834999,0.0,zone_1,,,,
140.0,339.4819582834999,0.0,zone_1,,,,
168.0,339.4819582834999,0.0,zone_1,,,,
-126.0,363.73066958946424,0.0,zone_1,,,,
-98.0,363.73066958946424,0.0,zone_1,,,,
-70.0,363.73066958946424,0.0,zone_1,,,,
-42.0,363.73066958946424,0.0,zone_1,,,,
-14.0,363.73066958946424,0.0,zone_1,,,,
14.0,363.73066958946424,0.0,zone_1,,,,
42.0,363.73066958946424,0.0,zone_1,,,,
70.0,363.73066958946424,0.0,zone_1,,,,
98.0,363.73066958946424,0.0,zone_1,,,,
126.0,363.73066958946424,0.0,zone_1,,,,
-28.0,387.9793808954285,0.0,zone_1,,,,
0.0,387.9793808954285,0.0,zone_1,,,,
28.0,387.9793808954285,0.0,zone_1,,,,
